[ 2026-05-14 11:56:07 | node_34 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:56:24 | node_20 | INFO ] 🧩 Model added for round 94 (3/8) from ['node_19']
[ 2026-05-14 11:56:24 | node_15 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:56:24 | node_44 | INFO ] 🧩 Model added for round 94 (2/9) from ['node_47']
[ 2026-05-14 11:56:25 | node_2 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:25 | node_40 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 11:56:25 | node_23 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.21481922268867493, 'test_acc': 0.9411764740943909, 'test_precision': 0.6608186960220337, 'test_recall': 0.6854008436203003, 'test_f1': 0.6637758612632751, 'communication_cost': 25405110}
[ 2026-05-14 11:56:25 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:25 | node_10 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:25 | node_15 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.09524966776371002, 'test_acc': 0.9685039520263672, 'test_precision': 0.7137795686721802, 'test_recall': 0.7232105135917664, 'test_f1': 0.7164642810821533, 'communication_cost': 14113950}
[ 2026-05-14 11:56:25 | node_40 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:56:25 | node_23 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:56:25 | node_36 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:25 | node_39 | INFO ] 🧩 Model added for round 94 (4/8) from ['node_8']
[ 2026-05-14 11:56:25 | node_15 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:56:25 | node_36 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:25 | node_2 | INFO ] ♻️ Proactively processing 2 early models for round 94.
[ 2026-05-14 11:56:25 | node_2 | INFO ] 🧩 Model added for round 94 (1/10) from ['node_21']
[ 2026-05-14 11:56:25 | node_2 | INFO ] 🧩 Model added for round 94 (2/10) from ['node_38']
[ 2026-05-14 11:56:25 | node_7 | INFO ] 🧩 Model added for round 94 (2/7) from ['node_38']
[ 2026-05-14 11:56:25 | node_36 | INFO ] ♻️ Proactively processing 5 early models for round 94.
[ 2026-05-14 11:56:25 | node_29 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:25 | node_40 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.2872551679611206, 'test_acc': 0.9545454382896423, 'test_precision': 0.7435064911842346, 'test_recall': 0.7517334222793579, 'test_f1': 0.7419671416282654, 'communication_cost': 25405110}
[ 2026-05-14 11:56:25 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:56:25 | node_36 | INFO ] 🧩 Model added for round 94 (1/12) from ['node_41']
[ 2026-05-14 11:56:25 | node_36 | INFO ] 🧩 Model added for round 94 (2/12) from ['node_3']
[ 2026-05-14 11:56:25 | node_40 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:56:25 | node_36 | INFO ] 🧩 Model added for round 94 (3/12) from ['node_42']
[ 2026-05-14 11:56:26 | node_36 | INFO ] 🧩 Model added for round 94 (4/12) from ['node_37']
[ 2026-05-14 11:56:26 | node_36 | INFO ] 🧩 Model added for round 94 (5/12) from ['node_21']
[ 2026-05-14 11:56:26 | node_43 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:26 | node_36 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:56:26 | node_43 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:26 | node_5 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:26 | node_5 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:26 | node_43 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:56:26 | node_6 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:26 | node_6 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:26 | node_5 | INFO ] ♻️ Proactively processing 2 early models for round 94.
[ 2026-05-14 11:56:26 | node_2 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:26 | node_5 | INFO ] 🧩 Model added for round 94 (1/9) from ['node_37']
[ 2026-05-14 11:56:26 | node_36 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:26 | node_5 | INFO ] 🧩 Model added for round 94 (2/9) from ['node_18']
[ 2026-05-14 11:56:26 | node_6 | INFO ] ♻️ Proactively processing 4 early models for round 94.
[ 2026-05-14 11:56:26 | node_32 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 11:56:26 | node_5 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:56:27 | node_6 | INFO ] 🧩 Model added for round 94 (1/15) from ['node_41']
[ 2026-05-14 11:56:27 | node_43 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:27 | node_34 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:27 | node_6 | INFO ] 🧩 Model added for round 94 (2/15) from ['node_24']
[ 2026-05-14 11:56:27 | node_16 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 11:56:27 | node_6 | INFO ] 🧩 Model added for round 94 (3/15) from ['node_18']
[ 2026-05-14 11:56:27 | node_32 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:56:27 | node_6 | INFO ] 🧩 Model added for round 94 (4/15) from ['node_38']
[ 2026-05-14 11:56:27 | node_34 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:27 | node_6 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:56:27 | node_16 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:56:27 | node_5 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:27 | node_34 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:56:27 | node_32 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.26543137431144714, 'test_acc': 0.9289940595626831, 'test_precision': 0.5173711180686951, 'test_recall': 0.4840122163295746, 'test_f1': 0.4993041455745697, 'communication_cost': 19759530}
[ 2026-05-14 11:56:27 | node_32 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:56:28 | node_16 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.14309518039226532, 'test_acc': 0.9631578922271729, 'test_precision': 0.7014881372451782, 'test_recall': 0.6605789065361023, 'test_f1': 0.6787514686584473, 'communication_cost': 22582320}
[ 2026-05-14 11:56:28 | node_6 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:28 | node_19 | INFO ] 🧩 Model added for round 94 (4/11) from ['node_38']
[ 2026-05-14 11:56:28 | node_16 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:56:28 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:56:28 | node_34 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:28 | node_1 | INFO ] ✅ [FORCE] Local model added for round 94. (2/10)
[ 2026-05-14 11:56:28 | node_1 | INFO ] 📤 Sending model to 9 direct neighbors: ['node_5', 'node_11', 'node_12', 'node_21', 'node_22', 'node_43', 'node_44', 'node_45', 'node_46']
[ 2026-05-14 11:56:28 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:56:28 | node_37 | INFO ] 🧩 Model added for round 94 (4/10) from ['node_19']
[ 2026-05-14 11:56:28 | node_4 | INFO ] ✅ [FORCE] Local model added for round 94. (2/7)
[ 2026-05-14 11:56:28 | node_4 | INFO ] 📤 Sending model to 6 direct neighbors: ['node_10', 'node_17', 'node_28', 'node_30', 'node_35', 'node_43']
[ 2026-05-14 11:56:28 | node_5 | INFO ] 🧩 Model added for round 94 (3/9) from ['node_1']
[ 2026-05-14 11:56:29 | node_17 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:29 | node_31 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:56:29 | node_10 | INFO ] 🧩 Model added for round 94 (2/8) from ['node_4']
[ 2026-05-14 11:56:29 | node_17 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:29 | node_31 | INFO ] ✅ [FORCE] Local model added for round 94. (2/8)
[ 2026-05-14 11:56:29 | node_15 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:29 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:56:29 | node_31 | INFO ] 📤 Sending model to 7 direct neighbors: ['node', 'node_12', 'node_14', 'node_16', 'node_34', 'node_37', 'node_43']
[ 2026-05-14 11:56:29 | node | INFO ] ✅ [FORCE] Local model added for round 94. (2/8)
[ 2026-05-14 11:56:29 | node_44 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:56:29 | node | INFO ] 📤 Sending model to 7 direct neighbors: ['node_12', 'node_16', 'node_18', 'node_25', 'node_31', 'node_40', 'node_45']
[ 2026-05-14 11:56:29 | node_15 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:29 | node_14 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:29 | node_17 | INFO ] ♻️ Proactively processing 3 early models for round 94.
[ 2026-05-14 11:56:29 | node_44 | INFO ] ✅ [FORCE] Local model added for round 94. (3/9)
[ 2026-05-14 11:56:29 | node_44 | INFO ] 📤 Sending model to 8 direct neighbors: ['node_1', 'node_6', 'node_20', 'node_26', 'node_32', 'node_34', 'node_43', 'node_47']
[ 2026-05-14 11:56:29 | node_17 | INFO ] 🧩 Model added for round 94 (1/14) from ['node_9']
[ 2026-05-14 11:56:29 | node_25 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:29 | node_7 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:56:29 | node_14 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:29 | node_17 | INFO ] 🧩 Model added for round 94 (2/14) from ['node_3']
[ 2026-05-14 11:56:29 | node_7 | INFO ] ✅ [FORCE] Local model added for round 94. (3/7)
[ 2026-05-14 11:56:29 | node_46 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 11:56:29 | node_17 | INFO ] 🧩 Model added for round 94 (3/14) from ['node_38']
[ 2026-05-14 11:56:29 | node | INFO ] 🧩 Model added for round 94 (3/8) from ['node_31']
[ 2026-05-14 11:56:29 | node_25 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:29 | node_15 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:56:29 | node_7 | INFO ] 📤 Sending model to 6 direct neighbors: ['node_20', 'node_23', 'node_25', 'node_34', 'node_36', 'node_38']
[ 2026-05-14 11:56:29 | node_17 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:56:29 | node_14 | INFO ] ♻️ Proactively processing 3 early models for round 94.
[ 2026-05-14 11:56:30 | node_14 | INFO ] 🧩 Model added for round 94 (1/9) from ['node_3']
[ 2026-05-14 11:56:30 | node_46 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:56:30 | node_1 | INFO ] 🧩 Model added for round 94 (3/10) from ['node_44']
[ 2026-05-14 11:56:30 | node_25 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:56:30 | node_14 | INFO ] 🧩 Model added for round 94 (2/9) from ['node_39']
[ 2026-05-14 11:56:30 | node_14 | INFO ] 🧩 Model added for round 94 (3/9) from ['node_19']
[ 2026-05-14 11:56:30 | node_14 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:56:30 | node_20 | INFO ] 🧩 Model added for round 94 (4/8) from ['node_7']
[ 2026-05-14 11:56:30 | node_10 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:56:30 | node_46 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.014224088750779629, 'test_acc': 0.993630588054657, 'test_precision': 0.995569109916687, 'test_recall': 0.9898088574409485, 'test_f1': 0.9923715591430664, 'communication_cost': 22582320}
[ 2026-05-14 11:56:30 | node_17 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:30 | node_15 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:30 | node_10 | INFO ] ✅ [FORCE] Local model added for round 94. (3/8)
[ 2026-05-14 11:56:30 | node_46 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:56:30 | node_25 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:30 | node_10 | INFO ] 📤 Sending model to 7 direct neighbors: ['node_2', 'node_4', 'node_15', 'node_21', 'node_25', 'node_26', 'node_49']
[ 2026-05-14 11:56:30 | node_27 | INFO ] 🧩 Model added for round 94 (2/6) from ['node_38']
[ 2026-05-14 11:56:30 | node_11 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:30 | node_11 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:30 | node_29 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:56:30 | node_38 | INFO ] 🧩 Model added for round 94 (3/9) from ['node_19']
[ 2026-05-14 11:56:31 | node_29 | INFO ] ✅ [FORCE] Local model added for round 94. (2/8)
[ 2026-05-14 11:56:31 | node_18 | INFO ] 🧩 Model added for round 94 (3/7) from ['node']
[ 2026-05-14 11:56:31 | node_29 | INFO ] 📤 Sending model to 7 direct neighbors: ['node_5', 'node_11', 'node_16', 'node_17', 'node_25', 'node_45', 'node_47']
[ 2026-05-14 11:56:31 | node_14 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:31 | node_2 | INFO ] 🧩 Model added for round 94 (3/10) from ['node_10']
[ 2026-05-14 11:56:31 | node_17 | INFO ] 🧩 Model added for round 94 (4/14) from ['node_4']
[ 2026-05-14 11:56:31 | node_11 | INFO ] ♻️ Proactively processing 4 early models for round 94.
[ 2026-05-14 11:56:31 | node_11 | INFO ] 🧩 Model added for round 94 (1/11) from ['node_3']
[ 2026-05-14 11:56:31 | node_11 | INFO ] 🧩 Model added for round 94 (2/11) from ['node_37']
[ 2026-05-14 11:56:31 | node_11 | INFO ] 🧩 Model added for round 94 (3/11) from ['node_38']
[ 2026-05-14 11:56:31 | node_13 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:31 | node_11 | INFO ] 🧩 Model added for round 94 (4/11) from ['node_1']
[ 2026-05-14 11:56:31 | node_5 | INFO ] 🧩 Model added for round 94 (4/9) from ['node_29']
[ 2026-05-14 11:56:31 | node_13 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:31 | node_11 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:56:31 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:56:31 | node_36 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:56:31 | node_13 | INFO ] ♻️ Proactively processing 3 early models for round 94.
[ 2026-05-14 11:56:32 | node_2 | INFO ] ✅ [FORCE] Local model added for round 94. (4/10)
[ 2026-05-14 11:56:32 | node_13 | INFO ] 🧩 Model added for round 94 (1/10) from ['node_39']
[ 2026-05-14 11:56:32 | node_36 | INFO ] ✅ [FORCE] Local model added for round 94. (6/12)
[ 2026-05-14 11:56:32 | node_21 | INFO ] 🧩 Model added for round 94 (5/9) from ['node_1']
[ 2026-05-14 11:56:32 | node_2 | INFO ] 📤 Sending model to 9 direct neighbors: ['node_5', 'node_10', 'node_11', 'node_13', 'node_21', 'node_30', 'node_34', 'node_38', 'node_49']
[ 2026-05-14 11:56:32 | node_36 | INFO ] 📤 Sending model to 11 direct neighbors: ['node_3', 'node_7', 'node_12', 'node_17', 'node_21', 'node_26', 'node_30', 'node_37', 'node_41', 'node_42', 'node_49']
[ 2026-05-14 11:56:32 | node_13 | INFO ] 🧩 Model added for round 94 (2/10) from ['node_35']
[ 2026-05-14 11:56:32 | node_11 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:32 | node_13 | INFO ] 🧩 Model added for round 94 (3/10) from ['node_18']
[ 2026-05-14 11:56:32 | node_43 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:56:32 | node_22 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 11:56:32 | node_6 | INFO ] 🧩 Model added for round 94 (5/15) from ['node_44']
[ 2026-05-14 11:56:32 | node_23 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:32 | node_13 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:56:32 | node_43 | INFO ] ✅ [FORCE] Local model added for round 94. (1/12)
[ 2026-05-14 11:56:32 | node_14 | INFO ] 🧩 Model added for round 94 (4/9) from ['node_31']
[ 2026-05-14 11:56:32 | node_43 | INFO ] 📤 Sending model to 11 direct neighbors: ['node_1', 'node_4', 'node_11', 'node_12', 'node_13', 'node_16', 'node_17', 'node_22', 'node_31', 'node_44', 'node_49']
[ 2026-05-14 11:56:32 | node_26 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 11:56:32 | node_23 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:32 | node_22 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:56:32 | node_5 | INFO ] 🧩 Model added for round 94 (5/9) from ['node_2']
[ 2026-05-14 11:56:32 | node_5 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:56:32 | node_3 | INFO ] 🧩 Model added for round 94 (4/10) from ['node_36']
[ 2026-05-14 11:56:32 | node_5 | INFO ] ✅ [FORCE] Local model added for round 94. (6/9)
[ 2026-05-14 11:56:32 | node_25 | INFO ] 🧩 Model added for round 94 (1/14) from ['node']
[ 2026-05-14 11:56:32 | node_23 | INFO ] ♻️ Proactively processing 4 early models for round 94.
[ 2026-05-14 11:56:32 | node_26 | INFO ] 🔬 Evaluating...
[ 2026-05-14 11:56:33 | node_5 | INFO ] 📤 Sending model to 8 direct neighbors: ['node_1', 'node_2', 'node_6', 'node_18', 'node_25', 'node_26', 'node_29', 'node_37']
[ 2026-05-14 11:56:33 | node_23 | INFO ] 🧩 Model added for round 94 (1/10) from ['node_3']
[ 2026-05-14 11:56:33 | node_1 | INFO ] 🧩 Model added for round 94 (4/10) from ['node_43']
[ 2026-05-14 11:56:33 | node_25 | INFO ] 🧩 Model added for round 94 (2/14) from ['node_7']
[ 2026-05-14 11:56:33 | node_40 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:33 | node_22 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1975991427898407, 'test_acc': 0.9428571462631226, 'test_precision': 0.7682539820671082, 'test_recall': 0.7176719307899475, 'test_f1': 0.7375211119651794, 'communication_cost': 33873480}
[ 2026-05-14 11:56:33 | node_23 | INFO ] 🧩 Model added for round 94 (2/10) from ['node_21']
[ 2026-05-14 11:56:33 | node_13 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:33 | node_6 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:56:33 | node_23 | INFO ] 🧩 Model added for round 94 (3/10) from ['node_19']
[ 2026-05-14 11:56:33 | node_22 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:56:33 | node_40 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:33 | node_23 | INFO ] 🧩 Model added for round 94 (4/10) from ['node_7']
[ 2026-05-14 11:56:33 | node_6 | INFO ] ✅ [FORCE] Local model added for round 94. (6/15)
[ 2026-05-14 11:56:33 | node_23 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:56:33 | node_26 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.17709413170814514, 'test_acc': 0.9678714871406555, 'test_precision': 0.7513169646263123, 'test_recall': 0.7320711612701416, 'test_f1': 0.7409031987190247, 'communication_cost': 31050690}
[ 2026-05-14 11:56:33 | node_34 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 11:56:33 | node_6 | INFO ] 📤 Sending model to 14 direct neighbors: ['node_5', 'node_11', 'node_17', 'node_18', 'node_24', 'node_26', 'node_28', 'node_32', 'node_34', 'node_38', 'node_40', 'node_41', 'node_44', 'node_46']
[ 2026-05-14 11:56:33 | node_1 | INFO ] 🧩 Model added for round 94 (5/10) from ['node_5']
[ 2026-05-14 11:56:33 | node_26 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:56:33 | node_34 | INFO ] ✅ [FORCE] Local model added for round 94. (1/11)
[ 2026-05-14 11:56:33 | node_40 | INFO ] ♻️ Proactively processing 3 early models for round 94.
[ 2026-05-14 11:56:33 | node_4 | INFO ] 🧩 Model added for round 94 (3/7) from ['node_10']
[ 2026-05-14 11:56:33 | node_32 | INFO ] 🎉 Round 94 of 100 finished.
[ 2026-05-14 11:56:33 | node_40 | INFO ] 🧩 Model added for round 94 (1/10) from ['node_41']
[ 2026-05-14 11:56:33 | node_34 | INFO ] 📤 Sending model to 10 direct neighbors: ['node_2', 'node_6', 'node_7', 'node_13', 'node_22', 'node_23', 'node_25', 'node_28', 'node_31', 'node_44']
[ 2026-05-14 11:56:33 | node_40 | INFO ] 🧩 Model added for round 94 (2/10) from ['node_35']
[ 2026-05-14 11:56:33 | node_32 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 11:56:33 | node_40 | INFO ] 🧩 Model added for round 94 (3/10) from ['node_8']
[ 2026-05-14 11:56:34 | node_23 | INFO ] 🎓 Training step done.
[ 2026-05-14 11:56:34 | node_5 | INFO ] 🧩 Model added for round 94 (7/9) from ['node_6']
[ 2026-05-14 11:56:34 | node_40 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 11:56:34 | node_11 | INFO ] 🧩 Model added for round 94 (5/11) from ['node_29']
[ 2026-05-14 11:56:34 | node_32 | INFO ] ♻️ Proactively processing 3 early models for round 94.
[ 2026-05-14 11:56:34 | node_2 | INFO ] 🧩 Model added for round 94 (5/10) from ['node_34']
[ 2026-05-14 11:56:34 | node_32 | INFO ] 🧩 Model added for round 94 (1/8) from ['node_48']
