[ 2026-05-14 04:51:21 | None | INFO ] Created experiment folder: /home/hoap/p2pfl/experiments/p2pfl_MNIST_RandomIIDPartitionStrategy_DSGTAggregator_model_build_fn_20260514_045121 and copied dsgt_test.yaml
[ 2026-05-14 04:53:49 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:49 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:49 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:49 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:49 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:49 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:49 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:49 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:49 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:49 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.13161976635456085, 'test_acc': 0.9639999866485596, 'test_precision': 0.9617685675621033, 'test_recall': 0.9678362607955933, 'test_f1': 0.9613367915153503, 'communication_cost': 11291160}
[ 2026-05-14 04:53:49 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:50 | node_4 | INFO ] 🎉 Round 12 of 20 finished.
[ 2026-05-14 04:53:50 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:50 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:50 | node | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:50 | node | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:50 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:50 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:50 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:50 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:50 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:50 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:50 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1462404876947403, 'test_acc': 0.9605000019073486, 'test_precision': 0.9593774676322937, 'test_recall': 0.960523784160614, 'test_f1': 0.9564695358276367, 'communication_cost': 11291160}
[ 2026-05-14 04:53:50 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:50 | node | INFO ] 🎉 Round 12 of 20 finished.
[ 2026-05-14 04:53:50 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:50 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:50 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11728256940841675, 'test_acc': 0.9729999899864197, 'test_precision': 0.9727373719215393, 'test_recall': 0.9728367328643799, 'test_f1': 0.969578206539154, 'communication_cost': 11291160}
[ 2026-05-14 04:53:50 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:51 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1450267732143402, 'test_acc': 0.9645000100135803, 'test_precision': 0.9648250341415405, 'test_recall': 0.965154767036438, 'test_f1': 0.9612507224082947, 'communication_cost': 11291160}
[ 2026-05-14 04:53:51 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:51 | node_1 | INFO ] 🎉 Round 12 of 20 finished.
[ 2026-05-14 04:53:51 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:51 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:51 | node_3 | INFO ] 🎉 Round 12 of 20 finished.
[ 2026-05-14 04:53:51 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:51 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:51 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11150046437978745, 'test_acc': 0.9700000286102295, 'test_precision': 0.969782829284668, 'test_recall': 0.9695453643798828, 'test_f1': 0.9665235877037048, 'communication_cost': 11291160}
[ 2026-05-14 04:53:51 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:51 | node_2 | INFO ] 🎉 Round 12 of 20 finished.
[ 2026-05-14 04:53:51 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:51 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:52 | node_4 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:53 | node_2 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:53 | node_3 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:53 | node | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:53 | node_1 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:53:57 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:57 | node_4 | INFO ] ✅ [FORCE] Local model added for round 12. (1/5)
[ 2026-05-14 04:53:57 | node_4 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_3']
[ 2026-05-14 04:53:57 | node | INFO ] 🧩 Model added for round 12 (1/5) from ['node_4']
[ 2026-05-14 04:53:57 | node_1 | INFO ] 🧩 Model added for round 12 (1/5) from ['node_4']
[ 2026-05-14 04:53:57 | node_2 | INFO ] 🧩 Model added for round 12 (1/5) from ['node_4']
[ 2026-05-14 04:53:57 | node_3 | INFO ] 🧩 Model added for round 12 (1/5) from ['node_4']
[ 2026-05-14 04:53:58 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:58 | node_2 | INFO ] ✅ [FORCE] Local model added for round 12. (2/5)
[ 2026-05-14 04:53:58 | node_2 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_3', 'node_4']
[ 2026-05-14 04:53:58 | node | INFO ] 🧩 Model added for round 12 (2/5) from ['node_2']
[ 2026-05-14 04:53:58 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:58 | node_3 | INFO ] ✅ [FORCE] Local model added for round 12. (2/5)
[ 2026-05-14 04:53:58 | node_3 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_4']
[ 2026-05-14 04:53:58 | node | INFO ] 🧩 Model added for round 12 (3/5) from ['node_3']
[ 2026-05-14 04:53:58 | node_1 | INFO ] 🧩 Model added for round 12 (2/5) from ['node_2']
[ 2026-05-14 04:53:58 | node_1 | INFO ] 🧩 Model added for round 12 (3/5) from ['node_3']
[ 2026-05-14 04:53:58 | node_3 | INFO ] 🧩 Model added for round 12 (3/5) from ['node_2']
[ 2026-05-14 04:53:58 | node_2 | INFO ] 🧩 Model added for round 12 (3/5) from ['node_3']
[ 2026-05-14 04:53:58 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:58 | node_4 | INFO ] 🧩 Model added for round 12 (2/5) from ['node_2']
[ 2026-05-14 04:53:58 | node | INFO ] ✅ [FORCE] Local model added for round 12. (4/5)
[ 2026-05-14 04:53:58 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:53:58 | node | INFO ] 📤 Sending model to 4 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:53:58 | node_1 | INFO ] ✅ [FORCE] Local model added for round 12. (4/5)
[ 2026-05-14 04:53:58 | node_1 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:53:58 | node_1 | INFO ] 🧩 Model added for round 12 (5/5) from ['node']
[ 2026-05-14 04:53:58 | node | INFO ] 🧩 Model added for round 12 (5/5) from ['node_1']
[ 2026-05-14 04:53:58 | node_4 | INFO ] 🧩 Model added for round 12 (3/5) from ['node_3']
[ 2026-05-14 04:53:58 | node_2 | INFO ] 🧩 Model added for round 12 (4/5) from ['node_1']
[ 2026-05-14 04:53:58 | node_2 | INFO ] 🧩 Model added for round 12 (5/5) from ['node']
[ 2026-05-14 04:53:58 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:58 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:58 | node_3 | INFO ] 🧩 Model added for round 12 (4/5) from ['node']
[ 2026-05-14 04:53:58 | node_3 | INFO ] 🧩 Model added for round 12 (5/5) from ['node_1']
[ 2026-05-14 04:53:58 | node_4 | INFO ] 🧩 Model added for round 12 (4/5) from ['node_1']
[ 2026-05-14 04:53:58 | node_4 | INFO ] 🧩 Model added for round 12 (5/5) from ['node']
[ 2026-05-14 04:53:58 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:58 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:58 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:58 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:58 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:53:58 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:58 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:58 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:53:58 | node | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:58 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:58 | node | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:58 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:59 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11412066221237183, 'test_acc': 0.9739999771118164, 'test_precision': 0.9734876751899719, 'test_recall': 0.9741052389144897, 'test_f1': 0.9706532955169678, 'communication_cost': 11291160}
[ 2026-05-14 04:53:59 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:59 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 0.14430750906467438, 'test_acc': 0.9620000123977661, 'test_precision': 0.9625014662742615, 'test_recall': 0.9630013704299927, 'test_f1': 0.959296464920044, 'communication_cost': 11291160}
[ 2026-05-14 04:53:59 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:53:59 | node_1 | INFO ] 🎉 Round 13 of 20 finished.
[ 2026-05-14 04:53:59 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:59 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:59 | node | INFO ] 🎉 Round 13 of 20 finished.
[ 2026-05-14 04:53:59 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:53:59 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:53:59 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:59 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:59 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:59 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:53:59 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:53:59 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:00 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11362671107053757, 'test_acc': 0.9735000133514404, 'test_precision': 0.973023533821106, 'test_recall': 0.9741029143333435, 'test_f1': 0.9708017706871033, 'communication_cost': 11291160}
[ 2026-05-14 04:54:00 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:00 | node_2 | INFO ] 🎉 Round 13 of 20 finished.
[ 2026-05-14 04:54:00 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:00 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:00 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.15097054839134216, 'test_acc': 0.9629999995231628, 'test_precision': 0.9623831510543823, 'test_recall': 0.9639179110527039, 'test_f1': 0.9594057202339172, 'communication_cost': 11291160}
[ 2026-05-14 04:54:00 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:00 | node_3 | INFO ] 🎉 Round 13 of 20 finished.
[ 2026-05-14 04:54:00 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:00 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:00 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11383111029863358, 'test_acc': 0.9679999947547913, 'test_precision': 0.9664643406867981, 'test_recall': 0.9718882441520691, 'test_f1': 0.9660870432853699, 'communication_cost': 11291160}
[ 2026-05-14 04:54:00 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:00 | node_4 | INFO ] 🎉 Round 13 of 20 finished.
[ 2026-05-14 04:54:00 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:00 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:01 | node | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:02 | node_1 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:02 | node_3 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:02 | node_2 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:03 | node_4 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:06 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:06 | node | INFO ] ✅ [FORCE] Local model added for round 13. (1/5)
[ 2026-05-14 04:54:06 | node | INFO ] 📤 Sending model to 4 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:54:06 | node_1 | INFO ] 🧩 Model added for round 13 (1/5) from ['node']
[ 2026-05-14 04:54:06 | node_2 | INFO ] 🧩 Model added for round 13 (1/5) from ['node']
[ 2026-05-14 04:54:06 | node_3 | INFO ] 🧩 Model added for round 13 (1/5) from ['node']
[ 2026-05-14 04:54:06 | node_4 | INFO ] 🧩 Model added for round 13 (1/5) from ['node']
[ 2026-05-14 04:54:07 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:07 | node_1 | INFO ] ✅ [FORCE] Local model added for round 13. (2/5)
[ 2026-05-14 04:54:07 | node_1 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:54:07 | node | INFO ] 🧩 Model added for round 13 (2/5) from ['node_1']
[ 2026-05-14 04:54:07 | node_2 | INFO ] 🧩 Model added for round 13 (2/5) from ['node_1']
[ 2026-05-14 04:54:07 | node_3 | INFO ] 🧩 Model added for round 13 (2/5) from ['node_1']
[ 2026-05-14 04:54:07 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:07 | node_3 | INFO ] ✅ [FORCE] Local model added for round 13. (3/5)
[ 2026-05-14 04:54:07 | node_3 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_4']
[ 2026-05-14 04:54:07 | node_4 | INFO ] 🧩 Model added for round 13 (2/5) from ['node_1']
[ 2026-05-14 04:54:07 | node | INFO ] 🧩 Model added for round 13 (3/5) from ['node_3']
[ 2026-05-14 04:54:07 | node_1 | INFO ] 🧩 Model added for round 13 (3/5) from ['node_3']
[ 2026-05-14 04:54:07 | node_2 | INFO ] 🧩 Model added for round 13 (3/5) from ['node_3']
[ 2026-05-14 04:54:07 | node_4 | INFO ] 🧩 Model added for round 13 (3/5) from ['node_3']
[ 2026-05-14 04:54:07 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:07 | node_2 | INFO ] ✅ [FORCE] Local model added for round 13. (4/5)
[ 2026-05-14 04:54:07 | node_2 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_3', 'node_4']
[ 2026-05-14 04:54:07 | node | INFO ] 🧩 Model added for round 13 (4/5) from ['node_2']
[ 2026-05-14 04:54:07 | node_1 | INFO ] 🧩 Model added for round 13 (4/5) from ['node_2']
[ 2026-05-14 04:54:07 | node_3 | INFO ] 🧩 Model added for round 13 (4/5) from ['node_2']
[ 2026-05-14 04:54:07 | node_4 | INFO ] 🧩 Model added for round 13 (4/5) from ['node_2']
[ 2026-05-14 04:54:08 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:08 | node_4 | INFO ] ✅ [FORCE] Local model added for round 13. (5/5)
[ 2026-05-14 04:54:08 | node_4 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_3']
[ 2026-05-14 04:54:08 | node | INFO ] 🧩 Model added for round 13 (5/5) from ['node_4']
[ 2026-05-14 04:54:08 | ModelPackager | INFO ] Round 13: Interval reached (2). Authorized node saving & pushing...
[ 2026-05-14 04:54:08 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:08 | node_1 | INFO ] 🧩 Model added for round 13 (5/5) from ['node_4']
[ 2026-05-14 04:54:08 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:08 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:08 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:08 | node_2 | INFO ] 🧩 Model added for round 13 (5/5) from ['node_4']
[ 2026-05-14 04:54:08 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:08 | node_3 | INFO ] 🧩 Model added for round 13 (5/5) from ['node_4']
[ 2026-05-14 04:54:08 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:08 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:08 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:08 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:08 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:08 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:08 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:08 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11144040524959564, 'test_acc': 0.9695000052452087, 'test_precision': 0.9705885052680969, 'test_recall': 0.9716839790344238, 'test_f1': 0.968543291091919, 'communication_cost': 11291160}
[ 2026-05-14 04:54:08 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:08 | node_4 | INFO ] 🎉 Round 14 of 20 finished.
[ 2026-05-14 04:54:08 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:08 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:09 | node | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:09 | node | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:09 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:09 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:09 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:09 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:09 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:09 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:09 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1139015406370163, 'test_acc': 0.9729999899864197, 'test_precision': 0.9735245108604431, 'test_recall': 0.9732087254524231, 'test_f1': 0.9703097939491272, 'communication_cost': 11291160}
[ 2026-05-14 04:54:09 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:09 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1451253592967987, 'test_acc': 0.9674999713897705, 'test_precision': 0.9685775637626648, 'test_recall': 0.96895432472229, 'test_f1': 0.9662026762962341, 'communication_cost': 11291160}
[ 2026-05-14 04:54:09 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:09 | node_1 | INFO ] 🎉 Round 14 of 20 finished.
[ 2026-05-14 04:54:09 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:09 | node | INFO ] 🎉 Round 14 of 20 finished.
[ 2026-05-14 04:54:09 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:09 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:09 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1218494176864624, 'test_acc': 0.9725000262260437, 'test_precision': 0.9728455543518066, 'test_recall': 0.973714292049408, 'test_f1': 0.9704141616821289, 'communication_cost': 11291160}
[ 2026-05-14 04:54:09 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:09 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:09 | node_2 | INFO ] 🎉 Round 14 of 20 finished.
[ 2026-05-14 04:54:09 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:09 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:10 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.14943259954452515, 'test_acc': 0.9695000052452087, 'test_precision': 0.9689772725105286, 'test_recall': 0.9700360894203186, 'test_f1': 0.9664844870567322, 'communication_cost': 11291160}
[ 2026-05-14 04:54:10 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:10 | node_3 | INFO ] 🎉 Round 14 of 20 finished.
[ 2026-05-14 04:54:10 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:10 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:11 | node_4 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:11 | node_1 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:11 | node_2 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:12 | node_3 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:12 | node | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:16 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:16 | node_4 | INFO ] ✅ [FORCE] Local model added for round 14. (1/5)
[ 2026-05-14 04:54:16 | node_4 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_3']
[ 2026-05-14 04:54:16 | node | INFO ] 🧩 Model added for round 14 (1/5) from ['node_4']
[ 2026-05-14 04:54:16 | node_1 | INFO ] 🧩 Model added for round 14 (1/5) from ['node_4']
[ 2026-05-14 04:54:16 | node_2 | INFO ] 🧩 Model added for round 14 (1/5) from ['node_4']
[ 2026-05-14 04:54:16 | node_3 | INFO ] 🧩 Model added for round 14 (1/5) from ['node_4']
[ 2026-05-14 04:54:16 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:16 | node_1 | INFO ] ✅ [FORCE] Local model added for round 14. (2/5)
[ 2026-05-14 04:54:16 | node_1 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:54:16 | node | INFO ] 🧩 Model added for round 14 (2/5) from ['node_1']
[ 2026-05-14 04:54:16 | node_2 | INFO ] 🧩 Model added for round 14 (2/5) from ['node_1']
[ 2026-05-14 04:54:16 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:16 | node_2 | INFO ] ✅ [FORCE] Local model added for round 14. (3/5)
[ 2026-05-14 04:54:16 | node_2 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_3', 'node_4']
[ 2026-05-14 04:54:16 | node_3 | INFO ] 🧩 Model added for round 14 (2/5) from ['node_1']
[ 2026-05-14 04:54:16 | node | INFO ] 🧩 Model added for round 14 (3/5) from ['node_2']
[ 2026-05-14 04:54:17 | node_4 | INFO ] 🧩 Model added for round 14 (2/5) from ['node_1']
[ 2026-05-14 04:54:17 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:17 | node_1 | INFO ] 🧩 Model added for round 14 (3/5) from ['node_2']
[ 2026-05-14 04:54:17 | node_3 | INFO ] ✅ [FORCE] Local model added for round 14. (3/5)
[ 2026-05-14 04:54:17 | node_3 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_4']
[ 2026-05-14 04:54:17 | node | INFO ] 🧩 Model added for round 14 (4/5) from ['node_3']
[ 2026-05-14 04:54:17 | node_3 | INFO ] 🧩 Model added for round 14 (4/5) from ['node_2']
[ 2026-05-14 04:54:17 | node_1 | INFO ] 🧩 Model added for round 14 (4/5) from ['node_3']
[ 2026-05-14 04:54:17 | node_4 | INFO ] 🧩 Model added for round 14 (3/5) from ['node_2']
[ 2026-05-14 04:54:17 | node_2 | INFO ] 🧩 Model added for round 14 (4/5) from ['node_3']
[ 2026-05-14 04:54:17 | node_4 | INFO ] 🧩 Model added for round 14 (4/5) from ['node_3']
[ 2026-05-14 04:54:17 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:17 | node | INFO ] ✅ [FORCE] Local model added for round 14. (5/5)
[ 2026-05-14 04:54:17 | node | INFO ] 📤 Sending model to 4 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:54:17 | node_1 | INFO ] 🧩 Model added for round 14 (5/5) from ['node']
[ 2026-05-14 04:54:17 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:17 | node_2 | INFO ] 🧩 Model added for round 14 (5/5) from ['node']
[ 2026-05-14 04:54:17 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:17 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:17 | node_3 | INFO ] 🧩 Model added for round 14 (5/5) from ['node']
[ 2026-05-14 04:54:17 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:17 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:17 | node_4 | INFO ] 🧩 Model added for round 14 (5/5) from ['node']
[ 2026-05-14 04:54:17 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:17 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
